country,year,industry,transport,services,households,agriculture,total,year_norm,industry_lag1,industry_lag2,transport_lag1,transport_lag2,services_lag1,services_lag2,households_lag1,households_lag2,agriculture_lag1,agriculture_lag2,total_lag1,total_lag2,industry_yoy,transport_yoy,services_yoy,households_yoy,agriculture_yoy,total_yoy,industry_share,transport_share,services_share,households_share,agriculture_share,industry_rm3,transport_rm3,services_rm3,households_rm3,agriculture_rm3,total_rm3
Latvia,2008,679.176,1182.956,609.948,1451.54,120.895,4044.515,0.5294117647058824,722.775,741.131,1252.378,1112.4,683.328,635.797,1457.706,1480.648,142.839,135.627,4259.026,4105.603,-0.06032167687039525,-0.05543214588566714,-0.10738620398988474,-0.0042299338824152155,-0.15362751069385816,-0.050366210490379704,0.16792520240374928,0.29248401847934796,0.15080868781547355,0.3588909918741802,0.029891099427249,714.3606666666666,1182.5780000000002,643.0243333333333,1463.298,133.12033333333332,4136.381333333334
Latvia,2009,651.715,1038.946,572.964,1534.586,129.908,3928.119,0.5588235294117647,679.176,722.775,1182.956,1252.378,609.948,683.328,1451.54,1457.706,120.895,142.839,4044.515,4259.026,-0.04043281859194081,-0.12173741035169527,-0.06063467705443726,0.057212339997519956,0.07455229744819869,-0.02877872872272691,0.1659101977307714,0.26448944138403135,0.1458621798372198,0.39066688152777446,0.03307129952020292,684.5553333333334,1158.0933333333332,622.0799999999999,1481.2773333333332,131.214,4077.22
Latvia,2010,773.847,1083.453,597.801,1388.905,145.221,3989.2270000000003,0.5882352941176471,651.715,679.176,1038.946,1182.956,572.964,609.948,1534.586,1451.54,129.908,120.895,3928.119,4044.515,0.18740093445754646,0.042838607588844946,0.04334827318993861,-0.09493179267893759,0.11787572743787922,0.015556555185828103,0.19398419794110486,0.2715947224863363,0.14985384386498937,0.34816394253824107,0.03640329316932829,701.5793333333335,1101.7849999999999,593.571,1458.3436666666666,132.008,3987.2870000000003
Latvia,2011,747.755,964.755,556.709,1327.389,141.027,3737.635,0.6176470588235294,773.847,651.715,1083.453,1038.946,597.801,572.964,1388.905,1534.586,145.221,129.908,3989.2270000000003,3928.119,-0.03371725935488534,-0.10955528297028116,-0.06873859361225576,-0.0442910062243278,-0.028880120643708707,-0.06306785750723132,0.2000610011410959,0.25811910472798977,0.1489468607822861,0.35514141964102963,0.03773161370759852,724.439,1029.051333333333,575.8246666666668,1416.96,138.71866666666668,3884.993666666667
Latvia,2012,827.436,929.636,623.331,1376.24,142.226,3898.869,0.6470588235294118,747.755,773.847,964.755,1083.453,556.709,597.801,1327.389,1388.905,141.027,145.221,3737.635,3989.2270000000003,0.10656030384283621,-0.036401988069509894,0.11967113878166158,0.03680232396079841,0.008501918072425951,0.0431379736116555,0.21222462206347534,0.2384373519602736,0.1598748252377805,0.35298441676291253,0.03647878397555804,783.0126666666666,992.6146666666665,592.6136666666667,1364.1779999999999,142.82466666666667,3875.2436666666667
Latvia,2013,767.643,939.54,600.446,1267.242,147.703,3722.574,0.6764705882352942,827.436,747.755,929.636,964.755,623.331,556.709,1376.24,1327.389,142.226,141.027,3898.869,3737.635,-0.07226299073281806,0.010653632174313366,-0.03671404117555521,-0.07919984886357034,0.038509133351145364,-0.04521695907197709,0.20621295909765663,0.2523898786162478,0.16129860682420283,0.34042090231114275,0.03967765315074999,780.9446666666666,944.6436666666667,593.4953333333333,1323.6236666666666,143.65200000000002,3786.3593333333333
Latvia,2014,791.158,982.367,608.772,1238.471,146.055,3766.823,0.7058823529411765,767.643,827.436,939.54,929.636,600.446,623.331,1267.242,1376.24,147.703,142.226,3722.574,3898.869,0.030632729015961813,0.04558294484534975,0.013866359339557599,-0.022703635138355494,-0.011157525574971405,0.011886667665975237,0.21003322959427614,0.260794574101305,0.16161417725228927,0.3287839646301406,0.038774054421989036,795.4123333333333,950.5143333333332,610.8496666666667,1293.984333333333,145.328,3796.0886666666665
Latvia,2015,787.78,1037.65,586.308,1105.582,155.461,3672.781000000001,0.7352941176470589,791.158,767.643,982.367,939.54,608.772,600.446,1238.471,1267.242,146.055,147.703,3766.823,3722.574,-0.0042696907570928255,0.056275302407349015,-0.036900514478326985,-0.10730085726674254,0.06440039711067747,-0.024965866460940456,0.2144914167220969,0.2825243323791971,0.15963598156274492,0.3010203984392208,0.042327870896740095,782.1936666666667,986.5189999999999,598.5086666666667,1203.765,149.7396666666667,3720.726
Latvia,2016,748.954,1033.562,592.494,1143.483,167.426,3685.9189999999994,0.7647058823529411,787.78,791.158,1037.65,982.367,586.308,608.772,1105.582,1238.471,155.461,146.055,3672.781000000001,3766.823,-0.04928533346873498,-0.003939671372813702,0.010550768538038158,0.0342814915582923,0.0769646406494231,0.0035771258890737734,0.20319328775266088,0.2804082238378,0.16074525783122204,0.31023009458428147,0.045423135994035684,775.9639999999999,1017.8596666666666,595.8580000000001,1162.512,156.314,3708.5076666666664
Latvia,2017,793.307,1080.824,606.778,1195.604,185.097,3861.61,0.7941176470588235,748.954,787.78,1033.562,1037.65,592.494,586.308,1143.483,1105.582,167.426,155.461,3685.9189999999994,3672.781000000001,0.05921992538927623,0.04572730034579453,0.02410826101192587,0.0455809137521066,0.10554513635874962,0.047665453310287376,0.2054342618752282,0.279889476151139,0.15713083403036557,0.30961282988183686,0.04793259806143034,776.6803333333334,1050.6786666666667,595.1933333333333,1148.2230000000002,169.328,3740.103333333334
Latvia,2018,897.845,1108.725,591.751,1231.009,180.684,4010.014,0.8235294117647058,793.307,748.954,1080.824,1033.562,606.778,592.494,1195.604,1143.483,185.097,167.426,3861.61,3685.9189999999994,0.13177496227815966,0.025814563703248528,-0.024765235390867946,0.02961264766594951,-0.023841553347704214,0.0384306027796697,0.2239007145610963,0.27648905963919324,0.14756831272908272,0.30698371626632726,0.045058196804300434,813.3686666666666,1074.3703333333333,597.0076666666668,1190.032,177.73566666666667,3852.514333333333
Latvia,2019,852.714,1098.869,568.472,1187.967,201.632,3909.6540000000005,0.8529411764705882,897.845,793.307,1108.725,1080.824,591.751,606.778,1231.009,1195.604,180.684,185.097,4010.014,3861.61,-0.05026591449526363,-0.00888949018016194,-0.03933918151384619,-0.03496481341728608,0.11593721635562648,-0.025027344044185273,0.21810472231046532,0.28106553674570683,0.14540212509853812,0.3038547656646854,0.051572850180604216,847.9553333333333,1096.1393333333333,589.0003333333333,1204.8600000000001,189.13766666666666,3927.092666666667
Latvia,2020,870.882,1045.5,549.954,1115.366,205.033,3786.735,0.8823529411764706,852.714,897.845,1098.869,1108.725,568.472,591.751,1187.967,1231.009,201.632,180.684,3909.6540000000005,4010.014,0.021306088559587266,-0.04856720864816455,-0.03257504327389915,-0.06111365046335471,0.01686736232344055,-0.03143986654573527,0.22998229345333115,0.2760953697578521,0.14523171016720207,0.29454556497880097,0.05414506164281366,873.8136666666666,1084.3646666666666,570.0590000000001,1178.114,195.783,3902.1343333333334
Latvia,2021,894.119,1077.062,600.656,1202.993,191.606,3966.4359999999997,0.9117647058823529,870.882,852.714,1045.5,1098.869,549.954,568.472,1115.366,1187.967,205.033,201.632,3786.735,3909.6540000000005,0.026682145227482135,0.0301884265901482,0.09219316524654797,0.07856344912790947,-0.06548701916276889,0.047455393630660536,0.22542125979090552,0.27154402592150734,0.1514346884709598,0.30329318309938696,0.04830684271724037,872.5716666666667,1073.8103333333331,573.0273333333333,1168.7753333333333,199.42366666666666,3887.6083333333336
Latvia,2022,907.175,1022.107,569.985,1115.069,193.219,3807.555,0.9411764705882353,894.119,870.882,1077.062,1045.5,600.656,549.954,1202.993,1115.366,191.606,205.033,3966.4359999999997,3786.735,0.014602083167900348,-0.05102306088228903,-0.05106250499453924,-0.07308770707726475,0.008418316754172706,-0.04005636294144166,0.2382565714743451,0.26844182158891994,0.14969842851908904,0.292856964640038,0.05074621377760794,890.7253333333333,1048.223,573.5316666666666,1144.4759999999999,196.61933333333332,3853.5753333333328
Latvia,2023,921.39,1021.614,539.563,1079.133,188.897,3750.5969999999998,0.9705882352941176,907.175,894.119,1022.107,1077.062,569.985,600.656,1115.069,1202.993,193.219,191.606,3807.555,3966.4359999999997,0.015669523520820183,-0.0004823369764612728,-0.05337333438599268,-0.03222760205870656,-0.02236840062312717,-0.014959206104705025,0.24566489014948822,0.2723870359838714,0.14386056406486755,0.28772299449927574,0.05036451530249718,907.5613333333332,1040.2610000000002,570.0680000000001,1132.3983333333333,191.24066666666667,3841.5293333333334
Latvia,2024,775.245,967.511,535.453,1099.341,203.758,3581.3079999999995,1.0,921.39,907.175,1021.614,1022.107,539.563,569.985,1079.133,1115.069,188.897,193.219,3750.5969999999998,3807.555,-0.15861361638394167,-0.0529583580491263,-0.007617275461808903,0.01872614404341255,0.07867250406306092,-0.04513654759495622,0.21646979260091567,0.27015576431851157,0.14951325046603087,0.30696633743872354,0.05689485517581845,867.9366666666666,1003.744,548.3336666666668,1097.8476666666666,195.29133333333334,3713.153333333333
Lithuania,1992,1881.557,1347.083,1014.119,1628.92,430.133,6301.812,0.058823529411764705,3326.179,3326.631,2051.819,1858.532,1922.193,1713.441,2007.139,1842.68,686.4,797.386,9993.73,9538.67,-0.4343187783940672,-0.3434688927239683,-0.4724156211160898,-0.18843687457620018,-0.37334935897435895,-0.36942342848966303,0.29857396571017986,0.21376121661515768,0.16092498475041783,0.2584843851260558,0.06825544779818883,2844.789,1752.478,1549.9176666666665,1826.2463333333333,637.973,8611.404
Lithuania,1993,1107.362,1030.305,720.74,1713.853,294.049,4866.309,0.08823529411764706,1881.557,3326.179,1347.083,2051.819,1014.119,1922.193,1628.92,2007.139,430.133,686.4,6301.812,9993.73,-0.4114650791870774,-0.23515848689353214,-0.2892944516373325,0.05214068216978118,-0.3163765625980801,-0.22779210170027286,0.22755686085696572,0.2117220669710863,0.14810814520820606,0.35218745870843793,0.06042546825530396,2105.032666666667,1476.4023333333334,1219.0173333333335,1783.304,470.19399999999996,7053.950333333333
Lithuania,1994,1104.732,811.601,789.098,1748.729,234.339,4688.499,0.11764705882352941,1107.362,1881.557,1030.305,1347.083,720.74,1014.119,1713.853,1628.92,294.049,430.133,4866.309,6301.812,-0.00237501377146776,-0.21227112359932254,0.09484418791797311,0.020349469878688575,-0.20306139452948313,-0.036538986735121126,0.23562594339894283,0.17310465460267774,0.1683050374970753,0.3729826965943685,0.04998166790693567,1364.5503333333334,1062.9963333333335,841.319,1697.1673333333335,319.507,5285.54
Lithuania,1995,1018.067,997.88,690.484,1640.071,203.59,4550.092000000001,0.14705882352941177,1104.732,1107.362,811.601,1030.305,789.098,720.74,1748.729,1713.853,234.339,294.049,4688.499,4866.309,-0.07844889077169848,0.22952041705222137,-0.1249705359790545,-0.06213541377766374,-0.13121588809374451,-0.029520535250193936,0.22374646490664363,0.21930985131729203,0.15175165688957498,0.36044787665831807,0.04474415022817121,1076.7203333333334,946.5953333333335,733.4406666666667,1700.8843333333334,243.99266666666665,4701.633333333334
Lithuania,1996,975.669,1096.565,616.462,1549.527,203.939,4442.162,0.17647058823529413,1018.067,1104.732,997.88,811.601,690.484,789.098,1640.071,1748.729,203.59,234.339,4550.092000000001,4688.499,-0.041645589140989814,0.09889465667214492,-0.10720306335845586,-0.05520736602256848,0.0017142295790559814,-0.023720399499614575,0.2196383202593692,0.24685389681871125,0.13877521801321066,0.34882271290421196,0.045909852004496904,1032.8226666666667,968.6820000000001,698.6813333333333,1646.1090000000002,213.956,4560.251
Lithuania,1997,999.026,1222.918,588.755,1497.468,176.6,4484.767000000001,0.20588235294117646,975.669,1018.067,1096.565,997.88,616.462,690.484,1549.527,1640.071,203.939,203.59,4442.162,4550.092000000001,0.023939471275606694,0.11522618358236847,-0.04494518721348595,-0.03359670402645454,-0.13405479089335537,0.009591050483976238,0.22275984460285222,0.27268261651051207,0.13127883789726422,0.333900958511334,0.03937774247803731,997.5873333333333,1105.7876666666668,631.9003333333334,1562.3553333333332,194.70966666666666,4492.340333333334
Lithuania,1998,1002.313,1285.097,541.323,1450.236,161.42,4440.389,0.23529411764705882,999.026,975.669,1222.918,1096.565,588.755,616.462,1497.468,1549.527,176.6,203.939,4484.767000000001,4442.162,0.0032902046593381584,0.050844782724598137,-0.08056322239301583,-0.03154124161584748,-0.08595696489241222,-0.00989527438103266,0.22572639469199657,0.2894109052157367,0.12190891383615264,0.3266011153527315,0.03635267090338256,992.3359999999999,1201.5266666666666,582.18,1499.077,180.653,4455.772666666667
Lithuania,1999,830.02,1147.376,530.337,1401.67,113.175,4022.5780000000004,0.2647058823529412,1002.313,999.026,1285.097,1222.918,541.323,588.755,1450.236,1497.468,161.42,176.6,4440.389,4484.767000000001,-0.17189540592609298,-0.10716778577803854,-0.020294722374626595,-0.03348834258699962,-0.29887870152397467,-0.09409333281385923,0.20634031210830464,0.28523399670559524,0.1318400786759138,0.3484506701921007,0.02813494231808556,943.7863333333333,1218.4636666666668,553.4716666666667,1449.7913333333333,150.39833333333334,4315.9113333333335
Lithuania,2000,780.156,1032.909,463.448,1366.002,99.543,3742.058,0.29411764705882354,830.02,1002.313,1147.376,1285.097,530.337,541.323,1401.67,1450.236,113.175,161.42,4022.5780000000004,4440.389,-0.06007566082744997,-0.09976415752116119,-0.12612546362030186,-0.02544678847374926,-0.12045062955599728,-0.06973637304236247,0.20848313949169145,0.2760269883577433,0.12384842779026942,0.3650403066975445,0.026601137662751354,870.8296666666666,1155.1273333333336,511.7026666666666,1405.9693333333335,124.71266666666668,4068.341666666667
Lithuania,2001,772.342,1127.43,470.913,1417.803,98.899,3887.387,0.3235294117647059,780.156,830.02,1032.909,1147.376,463.448,530.337,1366.002,1401.67,99.543,113.175,3742.058,4022.5780000000004,-0.010015945528842884,0.09150951342276992,0.016107524468764733,0.03792161358475332,-0.006469565916237263,0.03883665084827648,0.1986789583851569,0.2900225781482523,0.12113869805090154,0.36471876867417624,0.025440996741513,794.1726666666667,1102.571666666667,488.2326666666666,1395.1583333333335,103.87233333333334,3884.007666666667
Lithuania,2002,859.047,1168.189,488.87,1440.644,100.66,4057.41,0.35294117647058826,772.342,780.156,1127.43,1032.909,470.913,463.448,1417.803,1366.002,98.899,99.543,3887.387,3742.058,0.11226244332174096,0.0361521336136168,0.038132308940292514,0.016110136598667113,0.017806044550501055,0.04373709126464642,0.21172299570415612,0.28791495067050166,0.1204881932069966,0.35506493058379607,0.024808929834549628,803.8483333333334,1109.5093333333336,474.4103333333333,1408.149666666667,99.70066666666666,3895.6183333333333
Lithuania,2003,904.892,1187.76,518.833,1465.121,101.813,4178.419,0.38235294117647056,859.047,772.342,1168.189,1127.43,488.87,470.913,1440.644,1417.803,100.66,98.899,4057.41,3887.387,0.05336727792542195,0.016753282217175425,0.06129032258064515,0.016990318218796707,0.011454400953705646,0.02982419819540061,0.21656325035856866,0.2842606258491549,0.12416969193371942,0.3506400387323531,0.024366393126203957,845.427,1161.1263333333336,492.872,1441.1893333333335,100.45733333333332,4041.072
Lithuania,2004,931.504,1303.725,541.68,1478.962,105.248,4361.118999999999,0.4117647058823529,904.892,859.047,1187.76,1168.189,518.833,488.87,1465.121,1440.644,101.813,100.66,4178.419,4057.41,0.02940903444830978,0.09763336027480296,0.044035363980317266,0.009447001305694203,0.033738324182569945,0.04372467193931451,0.21359288751350292,0.2989427713391908,0.12420665430133875,0.3391244311379718,0.024133255707996053,898.4810000000001,1219.8913333333333,516.4609999999999,1461.5756666666666,102.57366666666667,4198.982666666666
Lithuania,2005,1057.591,1386.438,561.997,1506.591,104.3,4616.917,0.4411764705882353,931.504,904.892,1303.725,1187.76,541.68,518.833,1478.962,1465.121,105.248,101.813,4361.118999999999,4178.419,0.13535851697899304,0.0634435943162861,0.03750738443361401,0.018681345430105578,-0.009007297050775409,0.058654212370724546,0.22906866205305398,0.3002951969896795,0.12172560173812956,0.32631970641880714,0.02259083280032974,964.6623333333333,1292.6410000000003,540.8366666666667,1483.558,103.78699999999999,4385.485
Lithuania,2006,1088.041,1493.684,607.527,1568.999,110.358,4868.609,0.47058823529411764,1057.591,931.504,1386.438,1303.725,561.997,541.68,1506.591,1478.962,104.3,105.248,4616.917,4361.118999999999,0.028791848644702966,0.0773536212942807,0.08101466733808205,0.04142331926846787,0.05808245445829341,0.0545151667227286,0.2234808751329178,0.306798923470749,0.12478451237304125,0.32226843437211733,0.022667254651174494,1025.712,1394.6156666666666,570.4013333333334,1518.184,106.63533333333334,4615.548333333333
Lithuania,2007,1116.536,1771.228,629.697,1503.571,117.416,5138.448,0.5,1088.041,1057.591,1493.684,1386.438,607.527,561.997,1568.999,1506.591,110.358,104.3,4868.609,4616.917,0.026189270441095536,0.18581172456824868,0.03649220528470343,-0.04170047272178001,0.06395549031334369,0.0554242495135675,0.2172905126217099,0.3447009680744069,0.1225461462293673,0.2926118937079834,0.02285047936653246,1087.3893333333333,1550.45,599.7403333333333,1526.387,110.69133333333333,4874.658
Lithuania,2008,1010.085,1768.062,604.183,1551.803,113.591,5047.724,0.5294117647058824,1116.536,1088.041,1771.228,1493.684,629.697,607.527,1503.571,1568.999,117.416,110.358,5138.448,4868.609,-0.09534040998230242,-0.0017874604511672887,-0.04051789987883059,0.032078298929681504,-0.03257648020712678,-0.017655914782050974,0.20010701852953924,0.3502691510074639,0.11969414334064224,0.3074262776649437,0.022503409457410903,1071.554,1677.6580000000001,613.8023333333334,1541.4576666666665,113.78833333333334,5018.260333333334
Lithuania,2009,872.141,1465.602,590.787,1568.648,102.418,4599.596,0.5588235294117647,1010.085,1116.536,1768.062,1771.228,604.183,629.697,1551.803,1503.571,113.591,117.416,5047.724,5138.448,-0.13656672458258468,-0.1710686616193322,-0.022172090244180875,0.010855114985600434,-0.09836166597705798,-0.08877822955454784,0.18961252249110574,0.31863711508575976,0.12844323718865747,0.34104038702529527,0.022266738209181854,999.5873333333334,1668.2973333333337,608.2223333333333,1541.3406666666667,111.14166666666667,4928.589333333332
Lithuania,2010,949.629,1497.054,600.7,1593.216,109.277,4749.876,0.5882352941176471,872.141,1010.085,1465.602,1768.062,590.787,604.183,1568.648,1551.803,102.418,113.591,4599.596,5047.724,0.08884801884099014,0.02146012355332494,0.016779313018058906,0.01566189482917779,0.06697064969048405,0.03267243470948333,0.19992711388676251,0.3151774909492374,0.12646645933493844,0.3354226510334164,0.02300628479564519,943.9516666666668,1576.9060000000002,598.5566666666667,1571.2223333333332,108.42866666666667,4799.065333333333
Lithuania,2011,1013.346,1483.642,583.961,1532.207,108.649,4721.805000000001,0.6176470588235294,949.629,872.141,1497.054,1465.602,600.7,590.787,1593.216,1568.648,109.277,102.418,4749.876,4599.596,0.06709672935430566,-0.008958928669239752,-0.02786582320625941,-0.038292987266007716,-0.00574686347538822,-0.005909838488415087,0.21460987906107934,0.3142107732106683,0.12367325630770433,0.3244960348849645,0.023010056535583315,945.0386666666667,1482.0993333333336,591.8159999999999,1564.6903333333332,106.78133333333334,4690.425666666666
Lithuania,2012,1071.759,1508.424,610.064,1534.798,108.517,4833.562,0.6470588235294118,1013.346,949.629,1483.642,1497.054,583.961,600.7,1532.207,1593.216,108.649,109.277,4721.805000000001,4749.876,0.057643687348645,0.01670349046468078,0.044699902904474786,0.0016910247766783737,-0.001214921444283923,0.023668279397391245,0.22173275112639498,0.31207295985858874,0.12621416669528598,0.31752939136810493,0.022450730951625322,1011.5780000000001,1496.3733333333337,598.2416666666667,1553.407,108.81433333333332,4768.414333333334
Lithuania,2013,1037.327,1502.068,593.023,1467.198,104.189,4703.805,0.6764705882352942,1071.759,1013.346,1508.424,1483.642,610.064,583.961,1534.798,1532.207,108.517,108.649,4833.562,4721.805000000001,-0.03212662548203471,-0.004213669366172956,-0.027933134884208788,-0.04404488408246554,-0.03988315194854264,-0.026845005815586798,0.22052933741938704,0.3193304144198154,0.12607304086797816,0.31191726697854183,0.022149940314277482,1040.8106666666667,1498.044666666667,595.6826666666667,1511.401,107.11833333333334,4753.057333333334
Lithuania,2014,1033.722,1662.623,585.668,1400.9,103.882,4786.795,0.7058823529411765,1037.327,1071.759,1502.068,1508.424,593.023,610.064,1467.198,1534.798,104.189,108.517,4703.805,4833.562,-0.0034752782873674892,0.10688930194904622,-0.012402554369729368,-0.0451868118686094,-0.002946568255765891,0.017643163353922908,0.2159528452753878,0.34733532561975183,0.1223507587018036,0.29265928455260776,0.021701785850448997,1047.6026666666667,1557.7050000000002,596.2516666666667,1467.6319999999998,105.52933333333333,4774.720666666667
Lithuania,2015,982.755,1750.186,574.923,1359.131,97.73,4764.724999999999,0.7352941176470589,1033.722,1037.327,1662.623,1502.068,585.668,593.023,1400.9,1467.198,103.882,104.189,4786.795,4703.805,-0.04930435842518588,0.05266557722345944,-0.01834657177786736,-0.029815832678992127,-0.05922103925607902,-0.00461060062108376,0.2062563946502684,0.3673215138334322,0.12066236771272215,0.28524857153350935,0.020511152270068056,1017.9346666666667,1638.2923333333335,584.538,1409.0763333333334,101.93366666666667,4751.775
Lithuania,2016,988.969,1864.513,602.552,1433.211,104.348,4993.593,0.7647058823529411,982.755,1033.722,1750.186,1662.623,574.923,585.668,1359.131,1400.9,97.73,103.882,4764.724999999999,4786.795,0.006323040839273375,0.06532277140829601,0.04805687022436045,0.054505415592757345,0.06771717998567484,0.048033831963020024,0.19804757816666277,0.3733810504780826,0.12066502015682896,0.28700997458142863,0.02089637661699702,1001.8153333333335,1759.1073333333334,587.7143333333333,1397.7473333333335,101.98666666666668,4848.370999999999
Lithuania,2017,1070.927,1960.025,633.867,1455.374,109.24,5229.433,0.7941176470588235,988.969,982.755,1864.513,1750.186,602.552,574.923,1433.211,1359.131,104.348,97.73,4993.593,4764.724999999999,0.08287216282815724,0.051226245137470316,0.051970618303482485,0.015463877963537875,0.04688158853068569,0.047228518623764426,0.20478835850846544,0.3748064082664411,0.12121142005261373,0.2783043591915223,0.0208894539809574,1014.217,1858.2413333333334,603.7806666666667,1415.9053333333334,103.77266666666667,4995.9169999999995
Lithuania,2018,1106.588,2081.494,651.177,1511.606,107.656,5458.521000000001,0.8235294117647058,1070.927,988.969,1960.025,1864.513,633.867,602.552,1455.374,1433.211,109.24,104.348,5229.433,4993.593,0.03329918846009128,0.06197318911748573,0.027308567885692137,0.03863749111912118,-0.014500183083119622,0.04380742615882083,0.20272670930459,0.3813293014719555,0.11929550147375084,0.2769259292031669,0.01972255854653669,1055.4946666666667,1968.6773333333338,629.1986666666667,1466.7303333333332,107.08133333333332,5227.182333333333
Lithuania,2019,1113.763,2150.671,626.707,1447.177,110.692,5449.009999999999,0.8529411764705882,1106.588,1070.927,2081.494,1960.025,651.177,633.867,1511.606,1455.374,107.656,109.24,5458.521000000001,5229.433,0.006483894638293464,0.03323430190046173,-0.0375781085634167,-0.042622879242342315,0.02820093631567211,-0.0017424133753449755,0.204397312539342,0.39469022813318383,0.11501300236189695,0.2655853081568946,0.02031414880868268,1097.0926666666667,2064.0633333333335,637.2503333333333,1471.3856666666663,109.19599999999998,5378.988
Lithuania,2020,1024.34,2126.456,576.205,1433.361,113.704,5274.066,0.8823529411764706,1113.763,1106.588,2150.671,2081.494,626.707,651.177,1447.177,1511.606,110.692,107.656,5449.009999999999,5458.521000000001,-0.08028907406692443,-0.011259276755951841,-0.0805831114061275,-0.009546862615975704,0.027210638528529563,-0.03210564854900244,0.1942220669972655,0.403191010503092,0.10925251978264967,0.27177532476840455,0.021559077948588433,1081.5636666666667,2119.540333333334,618.0296666666667,1464.048,110.68399999999998,5393.865666666666
Lithuania,2021,1109.164,2144.972,646.668,1629.694,121.754,5652.252,0.9117647058823529,1024.34,1113.763,2126.456,2150.671,576.205,626.707,1433.361,1447.177,113.704,110.692,5274.066,5449.009999999999,0.08280844250932318,0.008707445627842869,0.12228807455679824,0.13697386771371622,0.07079786111306552,0.07170672494428398,0.19623399664416943,0.3794898033562552,0.11440891170457368,0.2883264935816733,0.021540794713328423,1082.4223333333334,2140.699666666667,616.5266666666666,1503.4106666666667,115.38333333333333,5458.442666666666
Lithuania,2022,953.872,2103.595,623.744,1558.114,126.365,5365.69,0.9411764705882353,1109.164,1024.34,2144.972,2126.456,646.668,576.205,1629.694,1433.361,121.754,113.704,5652.252,5274.066,-0.1400081502825552,-0.01929022849715545,-0.03544941144451241,-0.04392235597602978,0.03787144570198908,-0.05069873034677164,0.17777247660599102,0.3920455710262799,0.11624674552573855,0.290384647640844,0.023550559201146546,1029.1253333333332,2125.007666666667,615.5390000000001,1540.3896666666667,120.60766666666666,5430.669333333332
Lithuania,2023,898.67,2144.1,620.897,1530.945,114.204,5308.816,0.9705882352941176,953.872,1109.164,2103.595,2144.972,623.744,646.668,1558.114,1629.694,126.365,121.754,5365.69,5652.252,-0.057871496385259236,0.019255132285444843,-0.004564372563102825,-0.017437106655867396,-0.09623709096664423,-0.010599568741392007,0.16927879964195405,0.4038753650531493,0.11695583346644527,0.28837786052483266,0.021512141313618706,987.2353333333334,2130.8890000000006,630.4363333333334,1572.917666666667,120.77433333333333,5442.252666666666
Lithuania,2024,979.789,2084.679,639.231,1616.951,291.886,5612.536,1.0,898.67,953.872,2144.1,2103.595,620.897,623.744,1530.945,1558.114,114.204,126.365,5308.816,5365.69,0.09026561474178507,-0.027713726038897324,0.029528247036142874,0.05617837348827037,1.5558299183916504,0.057210496653114395,0.17457153058795524,0.37143262867267135,0.11389343426928575,0.28809632579639577,0.0520060806736919,944.1103333333334,2110.791333333333,627.9573333333333,1568.67,177.485,5429.013999999999
Poland,1992,19332.063,7579.094,4808.676,20843.784,3867.229,56430.846,0.058823529411764705,21143.016,23014.974,7474.411,7185.112,4882.639,4953.576,20471.602,17829.287,3679.253,3392.589,57650.920999999995,56375.53799999999,-0.08565253888092417,0.01400551829435126,-0.015148160656562881,0.018180404249750426,0.0510908056608228,-0.02116314846036882,0.3425797125210563,0.13430764443970944,0.08521360817450797,0.3693686250955727,0.06853040976915356,21163.351,7412.872333333333,4881.6303333333335,19714.891,3646.357,56819.10166666666
Poland,1993,20236.757,7423.07,5000.87,24414.075,4736.212,61810.984,0.08823529411764706,19332.063,21143.016,7579.094,7474.411,4808.676,4882.639,20843.784,20471.602,3867.229,3679.253,56430.846,57650.920999999995,0.046797592165926716,-0.020586101716115413,0.039968174191814754,0.17128804443569368,0.22470430377926953,0.09534037465963197,0.3273974250272412,0.12009305659977845,0.08090584676665236,0.39497955573721333,0.0766241158691148,20237.278666666665,7492.191666666666,4897.3949999999995,21909.820333333337,4094.231333333333,58630.916999999994
Poland,1994,19577.211,7700.732,4216.601,23091.131,4976.622,59562.297000000006,0.11764705882352941,20236.757,19332.063,7423.07,7579.094,5000.87,4808.676,24414.075,20843.784,4736.212,3867.229,61810.984,56430.846,-0.03259148686718938,0.03740527840906793,-0.15682651218687949,-0.054187758495867655,0.05075997442682034,-0.03638005504005548,0.3286846207425479,0.12928870087061953,0.07079312270310863,0.3876803307300254,0.08355322495369848,19715.343666666668,7567.6320000000005,4675.382333333334,22782.99666666667,4526.687666666667,59268.04233333334
Poland,1995,21351.34,7978.804,4134.172,22656.785,4788.901,60910.00199999999,0.14705882352941177,19577.211,20236.757,7700.732,7423.07,4216.601,5000.87,23091.131,24414.075,4976.622,4736.212,59562.297000000006,61810.984,0.09062215246083838,0.036109813976126004,-0.019548683880689754,-0.018810079073216524,-0.03772056627969744,0.02262681373755604,0.3505391446219293,0.13099333012663505,0.0678734504063881,0.37197150313670985,0.07862257170833782,20388.436,7700.868666666666,4450.547666666666,23387.330333333335,4833.911666666667,60761.094333333334
